Name,Price,Rating,Link
Chikencall Gothic Steampunk Waist Bag Drop Leg Arm Pack,12991,No Ratings,https://www.jumia.co.ke/generic-chikencall-gothic-steampunk-waist-bag-drop-leg-arm-pack-234559376.html
Chikencall Gothic Steampunk Waist Bag Drop Leg Arm Pack,14605,No Ratings,https://www.jumia.co.ke/generic-chikencall-gothic-steampunk-waist-bag-drop-leg-arm-pack-234651990.html
